id,name,description
1011084,Starfox,"The youngest son of Mentor and Sui-San, Eros had the natural ability to excite pleasure in others, but his power had no effect upon his mutant older brother, Thanos, who worshiped the cosmic embodiment of Death and led an army against Titan."
1011341,Starhawk (Stakar Ogord),"Though best known as a 31st century hero in the alternate Reality-691 timeline, the enigmatic, space-faring Starhawk originated a millennium earlier."
1011078,Starjammers,
1009622,Stark Industries,
1010828,Stature,Cassie Lang is the daughter of deceased Avenger Scott Lang and a member of the Young Avengers.
1010889,Steel Serpent (Davos),
1012230,Stegron,Vincent Stegron was hired by S.H.I.E.L.D. to work with Dr. Curt Connors to study dinosaur DNA from the Savage Land.
1011159,Stellaris,"It is unknown how Stellaris survived the extermination of her home world by the Celestials or how she acquired her living armor, but ever since she has committed herself to their destruction."
1009625,Stepford Cuckoos,The Stepford Cuckoos were five identical mutant sisters who enrolled at the Xavier Institute and soon proved to be the crème de la crème of Emma Frost's telepathy class.
1009615,Stephanie de la Spiroza,
1010901,Stephen Strange,
1010326,Steve Rogers,
1009626,Stick,"Stick, who trained both Daredevil and Elektra in the martial arts, is the leader of the warrior order called The Chaste, and has fought alongside the clan's other members against The Hand for years."
1009627,Stilt-Man (Wibur Day),Wilbur Day was a scientist at Kaxton Labs who stole designs for a hydraulic ramming device from his company out of frustration of his position in his job.
1009628,Stingray (Walter Newell),"Creating the Stingray costume, Newell succeeded in capturing the Sub-Mariner, although Namor soon escaped and Newell, while initially defeating him a second time, allowed his friend to go."
1010327,Stone Men,
1009629,Storm,"Ororo Monroe is the descendant of an ancient line of African priestesses, all of whom have white hair, blue eyes, and the potential to wield magic."
1010979,Storm (Age of Apocalypse),"Calling herself the Windrider, Storm carved out a small area of Africa as her own and intended to keep it safe from the strife of the war between humans and mutants."
1017309,Storm (Marvel Heroes),
1010978,Storm (Ultimate),"Ororo Munroe was raised in Morocco, learning English from American films, and after her family was murdered she fled to America, stealing cars in Harlem before relocating to Texas."
1011062,Stranger,"By his own account, the Stranger is a composite being possessing the combined strength and intellect of the billions of humanoid beings who once lived on the planet Gigantus, an ancient world in the Andromeda Galaxy whose size approached the limit at which a planet can exist before fissioning into a sun."
1011051,Strong Guy,"According to his own admission, Guido was a nerdy-looking kid in his early life, bullied by other children, but after he discovered his mutant ability at a young age, when he was struck by a school bus, no one bullied him again."
1009632,Stryfe,"Stryfe is the clone of Nathan Christopher Summers, alias Cable, the son of Cyclops of the X-Men."
1011225,Stryfe (Ultimate),
1010791,Sub-Mariner,Prince Namor is the half-human/half-Atlantean ruler of Atlantis.
1009631,Sue Storm,
1011212,Sugar Man,"The Sugar Man was in charge of the Seattle Core, a slave camp that helped power North America during the Age of Apocalypse."
1009635,Sumo,
1009636,Sunfire,Shiro Yoshida’s mother was exposed to the atomic devastation of Hiroshima during World War II and died giving birth to him.
1010981,Sunfire (Age of Apocalypse),"During the beginning of Apocalypse's rise, Magneto approached Japan's greatest heroes, Sunfire and the Silver Samurai, and asked them to work with him and the X-Men to stop Apocalypse."
1009637,Sunset Bain,
1009638,Sunspot,"Growing up in a wealthy Brazilian family, Roberto da Costa was forging a career as a skilled soccer player until his mutant nature manifested during a match."
1015280,Super Hero Squad,
1011022,Super-Adaptoid,The Super-Adaptoid was created by the organization known as A.I.M. using a piece of the Cosmic Cube.
1009639,Super-Skrull,"After the Fantastic Four stopped the Skrulls' attempted invasion of Earth, Skrull Emperor Dorrek invested vast resources into creating a superbeing of his own."
1011232,Supernaut,Sergeant Milo Fields was recruited for the Order and regained the use of his legs after his nervous system intermingled with that of Aralune.
1011160,Supreme Intelligence,"The Supreme Intelligence is an organic, computer construct, created by the Kree to act as their supreme leader."
1010695,Surge,"Prior to enrolling at the Xavier Institute, Noriko Ashida lived on the street and was reliant on illegally obtained prescription drugs to reduce her highly accelerated mutant brain functions to a manageable rate."
1011477,Surtur,"Surtur was an enormous fiery demon native to the dimension of Asgard. Possessed of evil intelligence and vast power, Surtur was one of the major elemental forces of evil that the Asgardians feared. He was a mystical being whose existence predated that of Odin himself. Over 1,000 feet tall and wielding a huge fiery sword, he was once imprisoned by Odin at the Earth's core. Along with Ymir the Frost Giant and the Midgard Serpent, Surtur was the most powerful of Asgard's native enemies.

Surtur has been freed from imprisonment a few times over the years. The first time the Asgardian god of mischief Loki set Surtur free to wreak havok on Earth. The second time Surtur was set free by Marduk of the Sons of Satannish, a cult of human demon-worshippers. Surtur was banished to some unnamed netherworld at the end of that encounter. He appeared, yet again, in what was to be one of the Asgardians greatest battles against Surtur. Surtur hatched a plan to lure Asgard's armies to Earth leaving the city vulnerable to attack. He crossed Bifrost with his newly forged Twilight blade believing Asgard to be defenseless; Odin, Thor and Loki were there to make a last stand to defeat Surtur. Their victory did not come easy though, as Odin fell along with Surtur into a dimensional rift.

Surtur apparently died along with the Asgardians during Ragnarok."
1011172,Susan Delgado,
1011075,Swarm,"Fritz von Meyer was once a Nazi scientist, the details of which remain unrevealed, although it is known he had access to looted gold from countless European capitals to fund his research."
1011017,Sway,"Suzanne Chan saw her parents gunned down in front of her, though she remained unscathed due to her manifesting mutant ability to stop time."
1009640,Switch,
1017852,Sword Master (Sword Master),
1009641,Swordsman,"Andreas reappeared as the Swordsman in the latest incarnation of the Thunderbolts, though his true identity was kept secret for some time."
1010982,Swordsman (Jacques Duquesne),"When Clint Barton came to the Carson Carnival of Traveling Wonders, the Swordsman became one of his mentors."
1009642,Sym,
1009643,Synch,Everett Thomas was a founding member of Generation X.
1009644,T'Challa,
1011042,Tag,
1009646,Talisman (Elizabeth Twoyoungmen),"Elizabeth Twoyoungmen was born in Calgary, Alberta, Canada, the daughter of Michael Twoyoungman (Shaman) of the Canadian superhero team Alpha Flight."
1010753,Talkback (Chase Stein),Chase Stein is the son of mad scientists Victor and Janet Stein and is the tech genius of the Runaways.
1011395,Talon (Fraternity of Raptors),"Falling to Earth wrapped in a ball of flame, Talon crash landed next to the home of Chris Powell, the young hero known as Darkhawk."
1011161,Talos,"Born without the ability to shape shift like other Skrulls, Talos became a savage fighter and a decorated military commander."
1011149,Tana Nile,
1010713,Tarantula (Luis Alvarez),Alvarez replaced the original Tarantula after his death by the dictatorship Delvadian government.
1011854,Tarantula (Maria Vasquez),"Tarantula has a bad attitude, evidenced by her enjoyment of inflicting pain upon her opponents, to the chagrin of her fellow Heroes for Hire."
1009647,Tarot,
1009648,Taskmaster,"Taskmaster first exhibited his unusual ability, called ""photographic reflexes,"" which allowed him to mimic the motion of anyone he saw, when he was a young boy."
1011115,Tattoo,
1011896,Taurus (Cornelius van Lunt),"New York businessman Cornelius van Lunt started a lucrative career in legitimate real estate dealing, but he later branched out into various criminal endeavors."
1013504,Technarchy,
1011000,Ted Forrester,
1009650,Tempest,
1011162,Tenebrous,"Tenebrous has existed in this universe since its infancy, and was imprisoned in the planet Kyln after a battle with Galactus."
1009651,Terrax,"Tyros was once the dictator of the city Lanlak on the planet Birj, where his superhuman ability to command rocks and earth enabled him to overcome all resistance, but his rule of Lanlak came to an end when he was sought by the world-devouring Galactus to serve as his latest Herald."
1011034,Terror,"In the distant past, Terror battled a green bear-like demon that threatened early mankind, sacrificing his own form to overcome it; he was then cursed to wear its decayed form but gained its power."
1010819,Texas Twister,
1011003,Thaddeus Ross,
1009652,Thanos,"The Mad Titan Thanos, a melancholy, brooding individual, consumed with the concept of death, sought out personal power and increased strength, endowing himself with cybernetic implants until he became more powerful than any of his brethren."
1015004,Thanos (Ultimate),
1011083,The 198,
1009653,The Anarchist,
1009654,The Call,
1010714,The Captain,
1012080,The Collector (Taneleer Tivan),"The Collector is one of the oldest living beings in the universe, having been among the first of the universe's races to become sentient in the wake of the Big Bang."
1011294,The Enforcers,
1010728,The Executioner,
1009655,The Fallen,
1011219,The Fury,
1010359,The Hand,
1010715,The Hood,
1011295,The Howling Commandos,
1014986,The Hunter,
1010998,The Initiative,
1017103,The Leader (HAS),"What the Hulk has in strength, the Leader has in brains. Hulk's arch nemesis was affected by the same Gamma radiation that transformed Bruce Banner; but, instead of Hulk-ified muscles, the Leader got a Hulk-ified head. He's smart, sinister, and obsessed with destroying the Hulk!"
1011216,The Liberteens,
1011215,The Liberty Legion,
1011018,The Order,
1009656,The Phantom,
1009657,The Professor,
1011211,The Renegades,
1011110,The Santerians,
1009658,The Shiver Man,
1009659,The Spike,
1009660,The Stranger,
1011112,The Twelve,
1009661,The Watchers,
1011181,Thena,"Thena, a second generation Eternal, is the eldest daughter of Zuras, leader of the Eternals of Earth, and Cybele, and although she has lived for more than 4,000 years, she is still considered a young woman by Eternal standards."
1009662,Thing,"The radiation that mutated Reed Richards, Sue Storm and Johnny Storm into superhuman beings had also mutated Ben Grimm, transforming him into a grotesque, rock-hided strongman dubbed the Thing."
1017313,Thing (Marvel Heroes),
1010983,Thing (Ultimate),"When the time came for Reed Richards to demonstrate his teleportation device, his old friend Ben Grimm was invited to observe, but the device malfunctioned and Ben woke up in Mexico City, transformed into a rocky, brutish Thing."
1009664,Thor,"As the Norse God of thunder and lightning, Thor wields one of the greatest weapons ever made, the enchanted hammer Mjolnir. While others have described Thor as an over-muscled, oafish imbecile, he's quite smart and compassionate.  He's self-assured, and he would never, ever stop fighting for a worthwhile cause."
1017576,Thor (Goddess of Thunder),"<p class=""Body"">When the Odinson lost his ability to wield Mjolnir, the role of Thor, God of Thunder, was left unoccupied&hellip;albeit for a short time. A mysterious female figure picked up the hammer with ease, changing the inscription to fit her status as the Goddess of Thunder.</p>"
1017106,Thor (MAA),"Thor is the Asgardian Prince of Thunder, the son of Odin, and the realm's mightiest warrior. He loves the thrill of battle and is always eager to show off his power to the other Avengers, especially the Hulk. Thor's legendary Uru hammer, Mjolnir, gives him the power to control thunder and the ability to fly. He's found a new home on Earth and will defend it as his own... even if he doesn't understand its sayings and customs."
1017315,Thor (Marvel Heroes),
1017328,Thor (Marvel War of Heroes),
1017302,Thor (Marvel: Avengers Alliance),
1011025,Thor (Ultimate),"He claims he is the legendary Norse thunder deity Thor, sent to Earth by his father Odin, but official records say he is Thorlief Golmen, who stole his scientist brother Gunnar Golmen's super-soldier technology after suffering a nervous breakdown."
1010820,Thor Girl,"Tarene, aware of her true nature as the Designate, a being foretold to elevate all life to greatness, sought adventure and, using Thor as a template, transformed herself into an Asgardian goddess and journeyed to Earth."
1010885,Thunderball,"Dr. Eliot Franklin was a genius-level physicist who was forced to turn to crime and helped form the Wrecking Crew alongside the Wrecker, Bulldozer and Piledriver."
1009666,Thunderbird (John Proudstar),"An exceptionally strong and vigorous athlete in his youth, John Proudstar&rsquo;s mutant abilities first manifested when he wrestled a charging bison to save a young girl."
1009667,Thunderbird (Neal Shaara),"Coming from an affluent family and the son of a Calcuttan police chief, Indian national Neal Shaara has not been a follower of Charles Xavier's philosophies for long, but appears to be one of their most dedicated supporters, nonetheless."
1009668,Thunderbolt (Bill Carver),
1014812,Thunderbolt Ross,
1010360,Thunderbolts,"After a battle with Onslaught left the world without the majority of the heroes that made it feel safe, Baron Zemo devised a plan like no other in order to rule the world. Zemo gathered Beetle, Fixer, Goliath, Moonstone, and Screaming Mimi, all former members of the Masters of Evil, together to disguise themselves as a new heroic team in order to take advantage of the missing heroes and gain the trust of the authorities and public in general. "
1011304,Thundra,"Thundra was quite possibly her world's greatest female specimens, and as she won countless battles against the men, she was revered as the Sisterhood's greatest hero."
1009669,Tiger Shark,"A champion Olympic swimmer, Todd Arliss earned nearly half million dollars in advances for public exhibitions, but his dreams came crashing down around him when he injured his back and legs while rescuing a man who had fallen overboard from a private craft, sending Arliss into the arms of Dr. Lemuel Dorcas, who used his ""morphotron,"" which could imprint the genetic pattern of an animal onto a human, turning Arliss into a superhuman, amphibious creature."
1011237,Tiger's Beautiful Daughter,
1009670,Tigra (Greer Nelson),"Although she was able to use the cat's-head amulet to change back to her human form, Greer Nelson became so accustomed to and enamored of her feline form that she seldom made the transformation."
1010857,Timeslip,"As a young child, Rina Patel experienced visions of her future, though she eventually learned to control this, triggering visions of specific times, and she realized she was swapping her consciousness across time."
1011345,Tinkerer,The Tinkerer is an ordinary man who has an extraordinary talent for anything mechanical.
1011960,Tippy Toe,"After the senseless murder of Squirrel Girl’s first partner Monkey Joe, Tippy Toe remained by Squirrel Girl’s side and became her new partner."
1010669,Titania,"Despondent and hopeless after it was discovered that she was not, in fact, Spider-Woman, Mary MacPherran encountered Doctor Doom, who offered her a chance to become superpowered in exchange for joining his army, to which Mary readily agreed, and Doom transformed her into Titania."
1009672,Titanium Man (Topolov),
1009673,Toad,"British-born Mortimer Toynbee, abandoned by his parents so early in childhood that he cannot remember them, was placed in an orphanage where the other children, who regarded him as a freak due to his ugliness, his unusual physique and his leaping ability, continually tormented him."
1009674,Toad Men,
1011166,Tomas,
1009675,Tombstone,"Known as Tombstone, Lonnie Lincoln filed his teeth to points to add to his already intimidating image and honed his fighting skills in numerous street fights."
1010328,Tomorrow Man,
1009624,Tony Stark,
1011309,Toro (Thomas Raymond),"As the Torch approached Toro, his presence caused Toro to burst into flame like the Torch himself, but while remaining unharmed, causing the Torch to realize that Toro had the same powers that he himself did."
1009676,Toxin,NYPD Officer Patrick Mulligan was implanted with a symbiote offspring during a chance encounter with Carnage.
1009692,Toxin (Eddie Brock),
1010822,Trauma,Terrance Ward was drafted into the Initiative training program because of his telepathic and shape-shifting abilities.
1011978,Trevor Fitzroy,"Born 70 years in the future, Fitzroy was a trainee in the X.S.E., but he became Bishop's nemesis after he set up Bishop's sister Shard, and had her killed before fleeing to the 20th century."
1010825,Triathlon,"After being exposed as a steroid user and stripped of his awards, gifted sprinter Delroy Garrett Jr. sought new direction in the Triune Understanding, a philosophical movement that preaches the fulfillment of one's innate potential by balancing various aspects of environment and self, after which he developed a superhuman triple-powered physique, and, believing the Triune teachings had unlocked his latent powers, Garrett became the costumed hero Triathlon and celebrity spokesman for the Triune Understanding."
1009671,Trish Tilby,
1010335,Triton,Triton is a member of the Inhumans.
1011352,True Believers,
1011047,Turbo,"As Turbo, young journalist Michiko Musashi is the latest in a line of heroes who have worn the turbine-powered flying armor."
1009678,Tusk,
1010852,Two-Gun Kid,
1009679,Tyger Tiger,
1010369,Typhoid Mary,"Typhoid Mary, an enemy and former lover of Daredevil with psionic powers, including telekinesis, is also truly gravely mentally ill and not entirely responsible for her actions."
1009680,Tyrannus,
1011315,U-Foes,
1009681,U-Go Girl,"After a failed attempt at starting an acting career, Edie Sawyer turned to a life of crime until she learned of a new media savvy team of superhuman mutants named X-Force, and she decided to become a superhero."
1009682,U.S. Agent,"With the end of the Vietnam War, John Walker thought his dreams of becoming a war hero had also ended, until he learned of the Power Broker, who could give anyone superhuman powers, which Walker used to first become Super-Patriot and later, U.S. Agent."
1009683,Uatu The Watcher,Uatu grew so fond of the lifeforms he observed that he occasionally violated his vow of non-interference when Earth's existence was threatened.
1010358,Ulik,"Ulik was a Rock Troll from the realm known as Nornheim, located underground within the dimension of Asgard."
1016825,Ultimate Spider-Man (USM),"For the past year, Peter Parker has been saving New York City from villains as the masked hero, Spider-Man. Facing thugs and evil geniuses alike, he learns how to balance heroics with homework and friends. Despite being a Super Hero, Peter is very much an average 16-year-old.  With the added responsibilities of being Spider-Man, juggling all the aspects of his life will continually challenge him.                                                                 

When S.H.I.E.L.D. Director, Nick Fury, offers Peter the chance to raise his game and become THE ULTIMATE SPIDER-MAN, Midtown High becomes a secret operations base for Spider-Man and other young heroes under the watchful eye of Fury and the schoolâ€™s new principal, Agent Coulson. "
1010803,Ultimates,
1009684,Ultimatum,
1011311,Ultimo,"Ultimo was a robotic construct that was developed several thousand years ago on an unknown world, which the Mandarin eventually discovered and claimed as his own creation."
1011125,Ultra-Adaptoid,
1010847,Ultragirl (Earth-93060),
1009685,Ultron,"Arguably the greatest and certainly the most horrific creation of scientific genius Dr. Henry Pym, Ultron is a criminally insane rogue sentient robot dedicated to conquest and the extermination of humanity."
1009686,Umar,"Umar and her sibling Dormammu gathered matter to themselves to increase their power, a practice anathema to their fellow Faltine who consider energy to be superior to matter."
1010862,Unicorn,"Milos Masaryk, a Soviet intelligence agent assigned as a security guard for Anton Vanko, a Soviet inventor who developed the Crimson Dynamo armor, was tasked by the Soviet government to retrieve Vanko after he defected to the United States."
1010985,Union Jack (Brian Falsworth),"Imprisoned in Germany during WWII, Brian Falsworth shared a cell with a German scientist who had tried to recreate the super-soldier serum, but didn't want it to fall into Nazi hands, so he gave his only sample to Brian, who gained enhanced strength, speed, stamina and reflexes."
1010696,Union Jack (Joseph Chapman),"Joey Chapman, the new Union Jack continued to fight evil, both alone and as a member of the Knights of Pendragon and the new Invaders."
1010984,Union Jack (Montgomery Falsworth),"During World War I, Lord Montgomery Falsworth was recruited by the British army to become one of the first public superhero champions: Union Jack."
1009687,Unus,"Angelo Unuscione is a mutant whose powers did not surface until adolescence, when he first used them as a school bully and later as a small time criminal before immigrating to America and using his ability to create a virtually impenetrable force field around himself to launch a career as a flamboyant, invincible costumed wrestler known by the stage name of Unus the Untouchable."
1010987,Unus (Age of Apocalypse),Unus worked for Apocalypse and was sent into Old New York City to search for any remaining humans there and to kill them.
1010988,Unus (House of M),Unus is an agent for the House of M royal family.
1010986,Unus (Ultimate),"Unus worked with the Brotherhood of Mutants and with Magneto directly, projecting Magneto's image to allow him to converse with Charles Xavier without a face-to-face meeting."
1009525,Valeria Richards,
1017841,Valkyrie (Exiles),
1010350,Valkyrie (Samantha Parrington),"Amora magically transformed Samantha Parrington into a raging, man-hating facsimile of the Asgardian warrior goddess Brunnhilde the Valkyrie, whose form and might Amora could replicate at will, having trapped Brunnhilde's soul in a mystical crystal centuries earlier."
1011239,Valkyrie (Ultimate),
1011182,Vampiro,"Vampiro, part of the race known as the Eternals, lived on Earth for many years, eventually taking a wife and making a career for himself as a professional wrestler."
1011342,Vance Astro,
1010989,Vanisher (Age of Apocalypse),Vanisher worked for Apocalypse.
1011365,Vanisher (Telford Porter),Nothing is known about the Vanisher's past before he embarked on a one-man crime wave of spectacular thefts using his power of self-teleportation.
1009689,Vanisher (Ultimate),Vanisher is a mutant with the power to teleport himself and possibly others across an undefined amount of distance who was recruited by Magneto into his Brotherhood of Mutants.
1011316,Vapor,"Vapor, along with her brother, was among the small group led by Simon Utrecht to simulate the crash that gave the Fantastic Four their powers, and has remained with the U-Foes ever since."
1009690,Vargas,"Vargas claimed that mutants are deviations from the norm, an evolutionary dead end nature explored until it found the true path for the next step in mutant kinds development, the legitimate Homo Sapiens Superior, namely, himself."
1010872,Vector,"Simon Utrecht wanted superhuman powers in order to persue personal power and gain, and commissioned a project that would ultimately simulate the crash that gave the Fantastic Four their powers; he has remained with the U-Foes ever since."
1011231,Veda,"Magdalena Marie Neuntauben became an accomplished martial artist, then a model, and later an actress, from which she donated all of her proceeds to her charity, which made her a prime candidate for recruitment into the Order."
1009691,Vengeance (Michael Badilino),"Michael Badilino became consumed with gaining vengeance on Ghost Rider for what happened to his family, and the demon Mephisto granted him the power with which to do so, transforming him into Vengeance."
1009663,Venom (Flash Thompson),"Flash Thompson was the high school bully of Peter Parker while also being one of Spider-Man's biggest fans. After losing his legs during military service, he became the new Venom, working as an operative of the United States government."
1010788,Venom (Mac Gargan),"One of Spider-Man's oldest enemies, Mac Gargan has recently abandoned his Scorpion suit and identity and bonded with the alien symbiote that had previously been hosted by Peter Parker and Eddie Brock, becoming the new Venom."
1011128,Venom (Ultimate),"While Eddie Brock’s academic career seemed to take off, his personal life was in shambles due to his quick temper and inability to connect with women on any level, and Eddie became isolated, but when his old friend Peter Parker contacted him, he felt a rush of enthusiasm: here, at last, was someone with whom he could truly bond."
1011106,Venus (Siren),"During her time as an adventurer, Venus was approached by FBI agent Jimmy Woo, and she agreed to join Jimmy and his allies in freeing President Eisenhower from the clutches of the Yellow Claw."
1009693,Venus Dee Milo,"When Dee Milo was a teenager, her mutant powers manifested, transforming her into a being of energy and seemingly killing her entire family in the resultant explosion, after which she was found by Professor Charles Xavier, mutant mentor and researcher, and Xavier designed a special containment suit that helped her regain some level of humanity."
1010353,Vermin (Edward Whelan),"Edward Whelan was found roaming the streets of New York by Baron Helmut Zemo, who subjected Whelan to Zemo's genetic experiments, which granted him superhuman strength, but, in the process of the mutation, he manifested a rat-like physical appearance, and was called Vermin."
1009694,Vertigo (Savage Land Mutate),"Vertigo was a native of the Savage Land and mutated by the mutant known as Magneto, granting her the power to alter the perceptions of others."
1011066,Victor Mancha,
1010324,Victor Von Doom,
1011261,Vin Gonzales,
1009695,Vindicator,"Heather McNeil-Hudson married James Hudson, founder of Canadian super-team, Alpha Flight, and donned a version of his Vindicator armor after his death."
1010666,Violations,
1009696,Viper,"After the apparent death of Baron von Strucker, Viper took the name Madame Hydra and took control of the New York-based faction of Hydra."
1010697,Virginia Dare,
1009697,Vision,The metal monstrosity called Ultron created the synthetic humanoid known as the Vision from the remains of the original android Human Torch of the 1940s to serve as a vehicle of vengeance against the Avengers.
1009698,Vivisector,
1011011,Vulcan (Gabriel Summers),Vulcan is the third Summers brother and an Omega-level mutant who was thought long-dead by Professor X.
1009699,Vulture (Adrian Toomes),Adrian Toomes is a former electronics engineer who employs a special harness of his own design that allows him to fly and endows him with enhanced strength.
1010990,Vulture (Blackie Drago),"Adrian Toomes, the Vulture, told his cellmate, Blackie Drago, the location of his Vulture costume."
1010849,Wallflower,"Laurie Collins began to involuntarily manipulate anyone around her once her genetic mutation manifested, unable to control its effects."
1011267,Wallop,"Walter was born, presumably in the decade of 1910s, into the ClanDestine-- his father, the immortal Adam Destine and his mother a magical genie."
1009700,Wallow,"Max Pressman murdered his wife and attempted to murder his two children Michael and Melinda, but after police officer shot him before he could so, Pressman returned as a ghost-like entity, with only the face of Melinda's doll as his own."
1009701,War (Abraham Kieros),"A young veteran wounded during the Vietnam War, Abraham Kieros was selected by Apocalypse to become the Horseman War."
1017322,War Machine (Iron Man 3 - The Official Game),
1017834,War Machine (James Rhodes),"<span style=""color: #333333; font-family: &amp;amp;amp; font-size: 14.4px; letter-spacing: normal; line-height: normal; background-color: #eeeeee;"">U.S. Air Force pilot and Tony Stark's friend who has his own suit of Iron Man armor, nicknamed, ""War Machine.""</span>"
1017304,War Machine (Marvel: Avengers Alliance),
1010991,War Machine (Parnell Jacobs),"Parnell Jacobs was a member of the U.S. Army who fought in Sin-Congese civil war in Asia alongside Jim Rhodes and who later encountered the discarded armor of Rhodes' superhero alter-ego, War Machine, which Jacobs studied used for the basis of many arms designs."
1011226,War Machine (Ultimate),
1009703,Warbird,
1011121,Warbound,
1010372,Warhawk (Mitchell Tanner),
1009704,Warlock (Janie Chin),"College design student Janie Chin was transformed by Adam Warlock into a female version of him, who then tried to cure the planet."
1011287,Warlock (Technarchy),"The New Mutants' Warlock is an alien being from an unidentified world where the a sentient life forms are ""techno-organic"" life that resembles circuitry and machinery in various ways."
1009705,Warpath,"James Proudstar was once a member of Professor X's New Mutants and is currently a member of the X-Men black ops team, X-Force."
1010668,Warren Worthington III,
1009706,Warstar,"Warstar, a former member of the Imperial Guard, was one of eight Imperial Guardsmen chosen to battle the team of superhuman Earthling mutants known as the X-Men over the fate of Phoenix, a primal force of the cosmos that had assumed the form of the X-Man Jean Grey."
1009707,Wasp,"When Janet Van Dyne's father died, she convinced her father's associate Hank Pym to give her a supply of ""Pym particles""; Pym also subjected her to a procedure which granted her the ability to, upon shrinking, grow wings and fire blasts of energy, which she called her ""wasp's stings."""
1010992,Wasp (Ultimate),"Janet Van Dyne has the ability to shrink down to the size of an insect and has the insect-like properties of her namesake, the wasp."
1017853,Wave (Wave),
1011133,Weapon Omega,
1009709,Weapon X,
1011402,Wendell Rand,
1010742,Wendell Vaughn,
1009710,Wendigo,
1010765,Werewolf By Night,"Jack Russell inherited the curse of lycanthropy from his father, Gregor."
1011588,Whiplash (Anton Vanko),"Anton Vanko built his own Iron Man armor using a discarded Mark 16 chest plate, intent on exacting his revenge against Tony Stark for what Vanko believed was Stark's involvement in the death of his father."
1009711,Whiplash (Mark Scarlotti),"Filled with dreams of grandeur, Mark Scarlotti was a brilliant young man with a bright future who graduated with top honors from college and immediately had a promising job at Stark International, but it all went south, however, when he became friends with the wrong people who wanted him to develop weapons, which Scarlotti used to become the first Whiplash."
1010348,Whirlwind,"David Cannon was always a bully, so his mutant abilities naturally led him to a life of crime and petty thievery, until his constant defeat at the hands of the Hank Pym and the Wasp led him to create the Whirlwind identity."
1010342,Whistler,
1009712,White Queen (Adrienne Frost),
1010853,White Tiger (Angela Del Toro),"Federal agent Angela Del Toro is the heir to a heroic legacy that began with the Jade Tiger, a long-lost enchanted statue from the fabled kingdom of K'un-Lun, and had been last held by her uncle, Hector Ayala, who fought alongside such heroes as Daredevil and Spider-Man."
1016838,White Tiger (USM),"White Tiger takes everything very seriously. A constant overachiever, she wants to be better and wants the group to be better. With less flashy powers, she feels like she has to work the hardest. 
 
A skilled acrobatic fighter with feline senses and claws. Ava wears a small Tiger amulet on her belt that gives her supernatural powers.

In the field, sheâ€™s constantly frustrated with Spider-Man and his irreverent attitude. But the longer the two fight side by side, the more they will understand one another."
1011425,Whizzer (Stanley Stewart),Stanley Stewart is a native of the alternate Earth (Earth-S) on which the organization of the superhuman champions known as the Squadron Supreme arose.
1009714,Wiccan,"Believing himself to be one of the Scarlet Witch's twin boys, Billy Kaplan also has reality-altering powers and is a member of the Young Avengers."
1009715,Wild Child,"Kyle Gibney's mutant powers emerged at an early age and left him with a freakish appearance, horrifying his parents, who kicked him out of the house, where he was eventually found and experimented upon by the Secret Empire and, later, Department H, who dubbed Gibney Wild Child and placed him with Gamma Flight, the entry-level team whose recruits can eventually graduate to Alpha Flight."
1010994,Wild Child (Age of Apocalypse),"Kyle Gibney was one of the original volunteers for Beta Flight, Canada's attempt at building a super soldier program to secure their borders against the onslaught of Apocalypse and his Infinite soldiers."
1011067,Wild Pack,
1009716,Wildside,
1009633,William Stryker,"William Stryker became convinced that Satan had a plot to corrupt humankind by taking over their souls while still in the womb, resulting in their mutations."
1010680,Wilson Fisk,
1011009,Wind Dancer,"Given the codename Wind Dancer, Sofia Mantega stepped up to lead the New Mutants."
1010740,Winter Soldier,
1011043,Wither,"When his genetic mutation manifested, Kevin Ford accidentally killed his father with his lethal and uncontrollable touch, after which he was recruited as a student at the Xavier Institute."
1011290,Wolf Cub,Nicholas Gleason enrolled at the Xavier Institute after being saved from a pair of mutant-haters by X-Men members Cyclops and Chamber.
1011281,Wolfpack,
1009717,Wolfsbane,"Rahne Sinclair was an orphan in Scotland, raised by Reverend Craig, who, when her powers manifested, attempted to perform an exorcism to cast out what he perceived was the devil, after which Rahne was rescued by Doctor Moira MacTaggert who legally adopted her, and was introduced to Charles Xavier and enrolled as part of his New Mutants training team."
1010995,Wolfsbane (Age of Apocalypse),"An only child, Rahne Sinclair's mutant powers emerged during the culling of Scotland by the Apocalypse's Horseman Mikhail when her parents attempted to hide her, but failed, and Rahne was discovered by Mikhail's hounds and brought before him alongside her parents whom Mikhail made Rahne beg for their lives, making her pledge allegiance to Apocalypse."
1010729,Wolver-dok,
1009718,Wolverine,"Born with super-human senses and the power to heal from almost any wound, Wolverine was captured by a secret Canadian organization and given an unbreakable skeleton and claws. Treated like an animal, it took years for him to control himself. Now, he's a premiere member of both the X-Men and the Avengers."
1017297,Wolverine (LEGO Marvel Super Heroes),
1017325,Wolverine (Marvel War of Heroes),
1011006,Wolverine (Ultimate),"Decades after participating in military airdrops with Captain America during WWII, James Howlett was abducted and experimented upon by a covert government unit, who bonded unbreakable adamantium to his skeleton, implanted three claws in each arm, dubbed him Weapon X and supposedly programmed him to kill any human he came into contact with."
1017479,Wolverine (X-Men: Battle of the Atom),
